,漫画ID,标题,作者,封面,内容简介,是否完结,最新章节,是否已收集,百度云分享链接,提取码,是否发布
60,209419,主人，请解开,左岸卡漫（极地守望者）,https://oss.mkzcdn.com/comic/cover/20181205/5c0741821818f-747x996.jpg!cover-400,"
              青梅竹马的爱人背叛我，发小离弃我，从此，什么温柔竹马，什么清纯少年，我都不要。我要的只有他，狂傲不羁又自恋的霸道总裁洛景明！              ",完结,第106话,否,,,否
61,213436,我被国宝盯上了,画意楼,https://oss.mkzcdn.com/comic/cover/20190318/5c8f58215a4e8-750x999.jpg!cover-400,"
              你已经被一只萌萌哒的熊猫给盯上了！
我们的相遇，也许是命中注定。
前世，也许曾有一段没有结果的缘分，今生仍然要续。那么，就让我变成一只身份最最最最尊贵的国宝！守护你这一世！              ",完结,最终话 难道他想要你？,否,,,否
62,209940,纯真总裁宠萌妻,二次元动漫1,https://oss.mkzcdn.com/comic/cover/20190919/5d833547ece49-750x999.jpg!cover-400,"
              心脏急颤，少女穿越进了漫画世界睁眼醒来，身上压着的竟是自己的偶像！！“喂！你给我滚开！”【独家/每周五更新】              ",完结,作品推荐2 末日刁民 预告,否,,,否
63,212593,丑颜王爷我要了,左岸卡漫,https://oss.mkzcdn.com/comic/cover/20181217/5c1769fbbbb1a-750x999.jpg!cover-400,"
              丑颜王爷我要了——美女杀手穿越古代，怎可继续受尽屈辱！皇帝赐婚又怎样，生父算计姨娘庶妹心狠又怎样？沦为丑颜王爷未婚妻，她嗤笑：“夫君如此美如天仙，不知世人是被猪油蒙了眼吗？”“女人，嫁于我之后，你还以为有能力逃离我吗？”              ",完结,第130话 又见君无痕,否,,,否
64,212806,我的大宝剑,刺猬猫阅读,https://oss.mkzcdn.com/comic/cover/20180608/5b1a20fbcddb2-600x800.jpg!cover-400,"
              背负着注孤生的诅咒，手指尖触碰到女人的身体，就能让对方不可遏制地陷入动情状态，孙朗誓要破除这个诅咒！              ",完结,最终话 这该死的大宝剑之力,否,,,否
65,210450,外挂仙尊,逐浪动漫,https://oss.mkzcdn.com/comic/cover/20180402/5ac18ecc95730-600x800.!cover-400,"
              修仙世界里的最强灵脉，不务正业玩起了火铳火药，然后……浩劫来临。根据“逐浪网”同名小说《外挂仙尊》改编。              ",完结,第135话 更大的世界,否,,,否
66,213012,孽徒在上,极漫文化,https://oss.mkzcdn.com/comic/cover/20180828/5b851e0f63368-600x800.jpg!cover-400,"
              浪荡不羁撩妹指数满点少女师父vs表面小白兔切开是黑的小徒弟，身为青云门七长老的洛昭，平生最喜欢翘着二郎腿吃瓜看戏，顺便调戏一下过路小弟子，奈何青云山的众弟子审美奇葩，以糙汉为美，洛昭直呼辣眼睛。洛昭受掌门师兄所托，去深渊林探查。正巧看到一个美少年被一群人围攻调戏，洛昭英雄救美男，把这个小白脸，不对，是小白兔收为徒弟。              ",完结,最终话 天道轮回,否,,,否
67,212667,国民总裁爱上我,杭漫文化,https://oss.mkzcdn.com/comic/cover/20190408/5caaf975c16a9-750x999.jpg!cover-400,"
              【每周二、四、六】女主是个暴力女、男主是个暴力男，可怕的是，两个人还生了一对龙凤胎！！！              ",完结,第157话 可能被监视了,否,,,否
68,212662,首席男神领回家,极漫文化,https://oss.mkzcdn.com/comic/cover/20190902/5d6ce67173eb7-750x999.jpg!cover-400,"
              好不容易跟男神表个白却惨遭拒绝！一怒之下买个醉还跟人不清不楚地结了婚…
结了就结了吧，偏偏还是个又有钱又有颜的隐形富豪。且看我伊又夏怎么百般武艺斗情敌，拐个少爷调个教。              ",完结,最终话 赏你的美颜,否,,,否
69,210098,豪门BOSS天价妻,二次元动漫,https://oss.mkzcdn.com/comic/cover/20180813/5b713e252635d-600x800.jpg!cover-400,"
              是与自己有婚约的总裁还是交往四年却因自己沉迷工作而要求分手的男友谁才是真爱......              ",完结,作品推荐2 末日刁民 预告,否,,,否
70,213125,豪门太太不好当,极漫文化,https://oss.mkzcdn.com/comic/cover/20181204/5c06770425cda-750x999.jpg!cover-400,"
              林榛为了脱离家庭大学毕业就跟着自己的男朋友结婚，她妈妈是槽糠之妻，两人早已离婚，再婚后的爸爸又生了一个女儿，后妈和妹妹在家总是挤兑她，而自己的丈夫萧天赐之所以娶林榛完全是因为林榛的父亲是当地的一个大富商，本来娶了林榛可以帮助他事业蓬勃发展，但是完全没有想到林榛在家里毫无地位，连管家李阿姨都不如。              ",完结,最终话 石落落被威胁,否,,,否
71,211875,月夜香微来,映梦社,https://oss.mkzcdn.com/comic/cover/20190925/5d8b1ad86700c-1481x1975.jpg!cover-400,"
              失业女青年罗薇莱帮好友拍帅气经纪人，却因一场乌龙搞错了对象，桥豆麻袋！有钱了不起吗随便扛人上车还行？帅气兄弟的身世藏有惊天秘密，而一直困扰薇莱的奇怪梦境似乎也与他们有着千丝万缕的联系……              ",完结,第101话,否,,,否
72,1678,哪吒传,猫猫佳,https://oss.mkzcdn.com/comic/cover/20170712/5965f65512720-600x800.jpg!cover-400,"
              前世，他是斩妖除魔的仙童灵珠子。这一世，他腹缠红绫、手执乾坤而生，是拯救苍生还是降祸于世？记忆可以封存，宿命的轮回却无法阻挡。少年将如何挣脱命运，向残酷的世界宣战？网络超人气漫画《哪吒传》，三年精心打造，续写唯美幻想新神话！更多精彩内容正在漫客栈火热连载中！
【CLAMP是我最崇拜的作品，从小一直受它的画风影响，到现在脱不了CLAMP的影子，请大家理解】              ",完结,第42话,否,,,否
73,212074,男神在隔壁,三福互娱,https://oss.mkzcdn.com/comic/cover/20191227/5e05cb3ff06d5-750x999.jpg!cover-400,"
              苏双双明明只是个身柔娇小，日常犯迷糊偶尔犯衰的萌妹子~身边居然会出现四位霸道总裁，秦氏集团太子爷秦墨，阳光帅气的大哥哥白萧，双面人格欧阳锦和腾飞集团总裁秦逸轩！究竟谁才是双双的真命天子？              ",完结,第95话 完结,否,,,否
74,212086,逆袭的旋律之音,Lay Aya,https://oss.mkzcdn.com/comic/cover/20181221/5c1c4d80a3d44-750x1000.jpg!cover-400,"
              前世是个土鳖学霸，闺蜜是个抢男人的婊砸。重生还是学霸，但这次要成为大美女！还要把上一世没追到的人也追到手！              ",完结,第82话,否,,,否
75,214060,无效婚约：前妻要改嫁,书丛漫画,https://oss.mkzcdn.com/comic/cover/20190923/5d888bbf2b115-742x989.jpg!cover-400,"
              婚后两年，她坐着一个名不副实的陆太太身份，看着这个她爱了整整十年的男人对她肆意冷嘲热讽，却吝惜多给她一个温柔眼神……因为姐姐的恶意设计，她承受着本不该属于自己的怒火，最终心灰意冷，忍无可忍，丢下一份离婚协议。他暴怒，却不肯放手，“苏牧婉，想离婚，先给我生一个儿子再说！”              ",完结,最终话 新闻发布会,否,,,否
76,209935,霸道忠犬寻爱记,二次元动漫1,https://oss.mkzcdn.com/comic/cover/20170814/599122abed7f5-600x800.jpg!cover-400,"
              前世，他是她最忠诚的贴身侍卫；却因一场误会永远地错过   今生，他寻着她的踪迹，化为可爱小正太，成为她的贴身“麻烦”? ！   追逐感情的路上从来不是一帆风顺....    究竟谁才是他梦中的公主.....              ",完结,作品推荐2 末日刁民 预告,否,,,否
77,208696,骑士幻想夜,森罗Jusaka,https://oss.mkzcdn.com/zymkcover/000/000/099.jpg!cover-400,"
              一张神秘的游戏光盘，将胆小怕事的高一学生林零带入了——亚瑟王和他的圆桌骑士的世界！现实和虚幻轮流交替，构筑成了一个对她来说完全陌生的世界。              ",完结,你愿意为梦想付费吗,否,,,否
78,213554,逆天仙帝,天翼爱动漫,https://oss.mkzcdn.com/comic/cover/20181025/5bd16cbbaad17-600x800.jpg!cover-400,"
              仙帝重生成为小小放牛郎，前世的仇人却都依然记得，他发誓要让敌人付出血的代价，偿还他受到的折磨。没料到这个放牛郎的身体竟然是个废柴？！那他只有另辟蹊径，重塑元神。一步一步，逆天崛起，让仙界所有人知道，他仙帝回来了！              ",完结,最终话,否,,,否
79,213081,女王的陷阱,鳗鱼工作室,https://oss.mkzcdn.com/comic/cover/20190925/5d8b1b3c87a8b-750x999.jpg!cover-400,"
              安舒涵是一个事业有成的CEO，平日里在工作中非常严格，俨然是个威严十足的霸道女总裁，员工们大多很畏惧她。然而，每当夜幕降临，当安舒涵登上一艘豪华游轮后，却有着不为人所知的一面……              ",完结,最终话 后会有期2,否,,,否
80,212462,原来我很爱你,杭漫文化,https://oss.mkzcdn.com/comic/cover/20190926/5d8c1e9f92aa3-750x999.jpg!cover-400,"
              家族企业深陷债务危机、小姑心脏病复发生命垂危，而姑父偏偏盯上了我，只有我做他的情妇，他才愿意帮助我们……              ",完结,第129话 其中肯定有古怪,否,,,否
81,212248,溺宠逃妃,掌阅漫画,https://oss.mkzcdn.com/comic/cover/20180322/5ab325da6747e-591x788.!cover-400,"
              他，南水国至高无上的王爷，沉稳睿智，名扬四国。她，东镜国远嫁的和亲公主，自幼跟随世外高人学习，医毒双强。一场突如其来的战争，将两人捆绑在一起。新婚之夜，她留下一纸休书，偷了他的宝贝逃之夭夭，他怒发冲冠，想要将她碎尸万段，却不料从此走上了漫长的追妻之路。              ",完结,第137话 汐儿就是我的全世界,否,,,否
82,208751,莽荒纪,莫问,https://oss.mkzcdn.com/comic/cover/20170830/59a6bb3ec3f4e-569x758.jpg!cover-400,"
              在《莽荒纪》这个世界里——有为了生存，和天斗，和地斗，和妖斗的部落人们。有为了逍遥长生，历三灾九劫，纵死无悔的修仙者。而一天，纪宁在一个强大的部族“纪氏”出生了。身为部落嫡系一脉，承担着守护家族，壮大部落的责任，他毅然踏上逆天成仙的漫漫征途。              ",完结,第51话3,否,,,否
83,214098,老婆大人有点冷,冬漫社,https://oss.mkzcdn.com/comic/cover/20190213/5c62f70b00c8c-750x999.jpg!cover-400,"
              【每周三、六更新】因为家族利益她成为了他的妻子，可在婚后他却说：“我给你妻子的头衔，但是我的人跟我的心永远都不会属于你。”几年之后当她一身冰冷如斯的带着一个酷似他的小孩出现在他面前的时候，他的心乱了，而她的情是否也会跟着乱了呢？              ",完结,第123话 各得其所,否,,,否
84,212974,计时恋爱,源创优加,https://oss.mkzcdn.com/comic/cover/20190920/5d8443211b982-745x993.jpg!cover-400,"
              命运会给人随机的身份，为你我设置重重阻碍；但爱情会跨越三千世界的距离，让真心在咫尺相聚，哪怕只能厮守一时，也抵得过这红尘一世。为一人倾一世，为一人付一生；三千世界，只愿与你同守！              ",完结,最终话 圣主驾临,否,,,否
85,213123,御天,神居动漫,https://oss.mkzcdn.com/comic/cover/20180817/5b7639484ef6e-600x800.JPG!cover-400,"
              【每周二、五更新】改编自小说《御天》，原著流牙。少年自深渊魔狱归来，要用手中这九尺巨剑，开山、断海，飞仙、御天！被下毒废掉武功污蔑弑君篡位，昔日太子能否力挽狂澜，夺回属于自己的一切？！              ",完结,第75话,否,,,否
86,214851,一品高手,博易动漫,https://oss.mkzcdn.com/comic/cover/20190912/5d7a0ce84cf48-750x999.jpg!cover-400,"
              没别的本事，就一身武功，古武高手段云回到都市，从此拳打装逼富二代，脚踢流氓斗恶少，极品姐妹花、刁蛮泼辣女警擦、高冷御姐女总裁纷纷投怀送抱…………              ",完结,最终话,否,,,否
87,209320,月殇,麦萌漫画,https://oss.mkzcdn.com/comic/cover/20170616/594346a7c3495-2480x3306.jpg!cover-400,"
              自古以来，有一族人擅长占星术，会斩妖除魔；他们一直为世间除害。但是几百年前，他们突然消声匿迹，再也没有出现过，这就是巫之一族。唐朝时期，巫之一族隐居山林里，他们设了结界，外人难以察觉，只有族人才可以穿越结界，自由进出。在他们一族中，祖先们曾经看到未来，语言巫之一族必将毁于银发人之手。 弥言是巫之一族的族长之女，但是她出生时便天生异象，一头银色的头发。命运将带领她走向何方？ 被预言了会毁灭族人的少女，从小就遭到了父母的追杀。在命运的道路上，她珍视的东西一个个被夺走；在绝望的尽头他在她的耳边轻语着复仇的旋律。              ",完结,第106话,否,,,否
88,208692,神精榜,郑旭升 颜开 陈翔,https://oss.mkzcdn.com/zymkcover/000/000/066.jpg!cover-400,"
              神仙学校下凡招生，有“心”眼的孩子将被选到“聚精汇神”庠（简称“神庠”）接受仙术教导！
黑包公担任教导主任，嫦娥JJ竟然是班主任？！神仙荟萃，鬼马精灵。二郎神的儿子，阎王爷的公子，梦之神的千金……还有一个来自凡人世界的淘气小孩儿陈小琥。
离奇的故事，逗乐的阵容，谱写一段仙界的崛起传奇！              ",完结,最终话 尾声（下）,否,,,否
89,213165,修仙狂徒,有鱼互鱼,https://oss.mkzcdn.com/comic/cover/20191220/5dfc9d258b422-750x999.jpg!cover-400,"
              21世纪的地球社会青年·叶空，因工伤意外穿越至流行杀人夺宝的修仙异世界·沧南大陆，通过“夺舍”转生，与各色人物结下羁绊。
在《符咒大全》和《五行升仙经》的指引下，叶空踏上了剧情高潮迭起、新奇有趣的修仙之旅。              ",完结,第1季最终话 安国，再见,否,,,否
